Sample,Year,Season,Region,Harvest,ReefID,Collection,Shell,Class,Fishery,Pre.Fishery,Recruit
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R23,58.1,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R9,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R24,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R11,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R32,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR209,W16TR209R3,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM46,W16FM46R30,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R16,58.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,58.1,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR10,S15SR10R17,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR5,S15SR5R5,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R7,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R12,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R27,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R10,58.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM373,S16FM373R12,58.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R8,58.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R8,58.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,58.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,58.2,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R25,58.2,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR5,W15SR5R3,58.2,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR8,W15SR8R1,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R8,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R17,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R4,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,58.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R1,58.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2,S15SR2R24,58.3,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TR13,S15TR13R3,58.3,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,CO,S15COR5,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R2,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R2,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,58.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,58.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R2,58.3,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R11,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR37,W16SR37R7,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R43,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R18,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R11,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R12,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R15,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R2,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,58.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,58.3,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R4,58.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,58.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,58.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR76,S16SR76R13,58.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R15,58.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR41,S16SR41R12,58.4,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R6,58.4,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR7,W15SR7R12,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R13,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R6,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM32,W16FM32R16,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR2,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R15,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R16,58.4,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R6,58.4,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR10,S15TR10R0,58.5,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R3,58.5,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R9,58.5,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR7,S15SR7R5,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R9,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR28,S16SR28R2,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR22,S16SR22R9,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R9,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR76,S16SR76R20,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R12,58.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR41,S16SR41R12,58.5,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM206,W15FM206R14,58.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R11,58.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR9,W15SR9R2,58.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R4,58.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,58.5,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R6,58.5,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC2,S15MC2R19,58.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,58.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,58.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R13,58.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,58.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,58.6,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R23,58.6,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R1,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R8,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R8,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR37,W16SR37R1,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R4,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R2,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R13,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R17,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM604,W16FM604R1,58.6,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R13,58.6,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,MC1,S15MC1R13,58.7,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BB15A,S15BB15AR16,58.7,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R10,58.7,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR7,S15SR7R8,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R10,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R10,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R2,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R0,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,58.7,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R12,58.7,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,CO,W15COR8,58.7,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC2,W15MC2R1,58.7,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R7,58.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R15,58.7,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R15,58.7,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,CO,S15COR2,58.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,58.8,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,58.8,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR62,S16SR62R4,58.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR2,W15SR2R42,58.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR2,W15SR2R42,58.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R1,58.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R2,58.8,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R4,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR55,W16SR55R9,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR37,W16SR37R7,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR220,W16TR220R7,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM84,W16FM84R5,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R10,58.8,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R5,58.8,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR1,S15VBNR1R6,58.9,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR4,S15SR4R1,58.9,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,BB15A,S15BB15AR20,58.9,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R2,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R4,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM368,S16FM368R17,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R15,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR55,S16SR55R4,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR41,S16SR41R12,58.9,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR41,S16SR41R38,58.9,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM3,W15FM3R8,58.9,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR3,W15SR3R11,58.9,Pre-Fishery,0,1,0
W15,2015,Winter,Tolomato River,N,TR3,W15TR3R10,58.9,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR55,W16SR55R5,58.9,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R6,58.9,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R14,58.9,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,Y,TRNR1,S15TRNR1R17,59,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR12,59,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR3,S15SR3R6,59,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R2,59,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM132,S16FM132R7,59,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,59,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R19,59,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM390,S16FM390R4,59,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R0,59,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R4,59,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R3,59,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R15,59,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC2,W15MC2R1,59,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR6,W15SR6R25,59,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR6,W15SR6R29,59,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R6,59,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,59,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM56,W16FM56R13,59,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R1,59.1,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR1,S15SR1R14,59.1,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR10,S15SR10R17,59.1,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR7,S15TR7R1,59.1,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR6,S15SR6R9,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM125,S16FM125R1,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R7,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R35,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR627,S16TR627R11,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R7,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR6A,S16SR6R11,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM494,S16FM494R12,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R0,59.1,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR85,S16SR85R19,59.1,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,N,MC1,W15MC1R10,59.1,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR5,W15SR5R3,59.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R9,59.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,59.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R26,59.1,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM31,W16FM31R20,59.1,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR56,W16SR56R14,59.1,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R4,59.2,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR1,S15VBNR1R4,59.2,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM3A,S15FM3R9,59.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR12,59.2,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R8,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Tolomato River,N,TR209A,S16TR209R11,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR1A,S16SR1R9,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR80,S16SR80R17,59.2,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR38,S16SR38R12,59.2,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R2,59.2,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR30,W16SR30R8,59.2,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR37,W16SR37R1,59.2,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,59.2,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM40,W16FM40R43,59.2,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,N,SR57,W16SR57R8,59.2,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R1,59.3,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R5,59.3,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,TR16,S15TR16R7,59.3,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM206,S15FM206R7,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM50,S16FM50R1,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R10,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR71,S16SR71R12,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R8,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR58,S16SR58R28,59.3,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR86,S16SR86R25,59.3,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R2,59.3,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR2,W15SR2R50,59.3,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R2,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R3,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R6,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Salt Run,Y,SR66,W16SR66R6,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM79,W16FM79R9,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR307A,W16TR307AR6,59.3,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM614,W16FM614R1,59.3,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR4,S15SR4R7,59.4,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR9,S15SR9R5,59.4,Pre-Fishery,0,1,0
S15,2015,Summer,Tolomato River,N,VBNR2,S15VBNR2R5,59.4,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM384,S16FM384R10,59.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR7A,S16SR7R2,59.4,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR76,S16SR76R20,59.4,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R2,59.4,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM3,W15FM3R5,59.4,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR4,W15SR4R5,59.4,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,Y,SR6,W15SR6R25,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R5,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM631,W16FM631R6,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,Y,TR78,W16TR78R5,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R1,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,Y,FM77,W16FM77R4,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU1,59.4,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM655,W16FM655R13,59.4,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,N,FMNR6,S15FMNR6R2,59.5,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,FM4,S15FM4R27,59.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR70,S16SR70R3,59.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR24,S16SR24R7,59.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM411,S16FM411R17,59.5,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM562,S16FM562R11,59.5,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,N,SR55,S16SR55R4,59.5,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM1,W15FM1R2,59.5,Pre-Fishery,0,1,0
W15,2015,Winter,Matanzas River,Y,FM4,W15FM4R23,59.5,Pre-Fishery,0,1,0
W15,2015,Winter,Salt Run,N,SR1,W15SR1R2,59.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM24,W16FM24R5,59.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM23,W16FM23R17,59.5,Pre-Fishery,0,1,0
W16,2016,Winter,Tolomato River,N,TR308,W16TR308RU2,59.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM26,W16FM26R7,59.5,Pre-Fishery,0,1,0
W16,2016,Winter,Matanzas River,N,FM788,W16FM788R4,59.5,Pre-Fishery,0,1,0
S15,2015,Summer,Matanzas River,Y,CO,S15COR12,59.6,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,Y,SR2S,S15SR2SR6,59.6,Pre-Fishery,0,1,0
S15,2015,Summer,Salt Run,N,SR7,S15SR7R4,59.6,Pre-Fishery,0,1,0
S16,2016,Summer,Matanzas River,Y,FM290,S16FM290R12,59.6,Pre-Fishery,0,1,0
S16,2016,Summer,Salt Run,Y,SR28,S16SR28R10,59.6,Pre-Fishery,0,1,0
